step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
187,9.4,-2.0796064946818764,0.5148196816444397,0.11521323770284653,0.1823883354663849,0.3122252821922302,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04823746159672737,1.9674235582351685,78.58428955078125,0.5937016606330872,0.5937016606330872,0.11558032293770976,0.11521323770284653,0.0003670852348632292,0.39564511313180994,0.02798021207921583,0.3956328424310377,0.007590997272283852,0.38804184515875384,0.3956328512604696,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.994181178923494,filtered,120,2,3,2,159,1,1,2,1.0,0.0,0.5937016606330872,0.0,1.0,1.909932718575924e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5982560487902907,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5720717906951904,1,,0.0,valid,1.909932718575924e-05,1.047343649222473,0|0.0129762028|0.0356792417|0.0403883685|0.0389198879|0.0389198879,0.478445423|0.291258357|0.0714367135|0.0428676937|1.90993272e-05|0.00301908544,0.660812605|0.473625539|0.253803896|0.225234876|0.182386282|0.185386268,0.598445423|0.411258357|0.191436714|0.162867694|0.120019099|0.123019085,0|0|0|0|0|0,0|-0.0094135391|-0.00673435809|-0.00586349539|-7.6397401e-05|-7.6397401e-05,0|0|0|0|0|0,1.91378169|1.15561989|0.279012496|0.165607279|-9.22541006e-11|0.0119999444,optimal,0.06060413170832611,0.007590997272283851,0.05301313443604226,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009625157923437655,0.0026369020342826843,0.0013292309595271945,0.002212368999607861
188,9.450000000000001,-2.0683757524720887,0.5147364139556885,0.11427441239356995,0.18241596221923828,0.3121568560600281,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.11073412746191025,1.454886794090271,26.9134464263916,0.594001054763794,0.594001054763794,0.11521323620833979,0.11427441239356995,0.0009388238147698402,0.3943217016130033,0.0771169236487726,0.3943096222081128,0.020169557802756723,0.3741400644053561,0.39430961709326307,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,121,2,3,2,160,1,1,2,1.0,0.0,0.594001054763794,0.0,1.0,2.7941941545414628e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6115340742565782,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.8702707886695862,0,,0.0,valid,2.7941941545414628e-05,1.0472077828794095,5.78977882e-19|0.0107975663|0.0243370756|0.0300159412|0.0279268993|0.0279268993,0.478452216|0.28938747|0.0701375978|0.0417669085|2.79419415e-05|0.00302794194,0.660812605|0.471747859|0.252497987|0.224127298|0.182388331|0.185388331,0.598452216|0.40938747|0.190137598|0.161766909|0.120027942|0.123027942,0|0.15|0.15|0.15|0|0,-1.1679982e-18|-0.0340042852|-0.0217102022|-0.0150637391|-0.000111766269|-0.000111766269,0|0|0|0|0|0,1.91380887|1.12354559|0.258840189|0.152003895|1.49760998e-09|0.0120000015,optimal,0.0765297862367039,0.020169557802756727,0.05636022843394717,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0098232930758968,0.002765467972494662,0.001264649094082415,0.0022350570652633905
189,9.5,-2.0960693627225444,0.5152966976165771,0.11469142138957977,0.1823464035987854,0.31268975138664246,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06571706384420395,3.2682807445526123,92.63119506835938,0.5944529175758362,0.5944529175758362,0.11427441502975764,0.11469142138957977,-0.00041700635982212797,0.3909459372295756,0.04234144165947501,0.39093461808580143,-0.010114730682832833,0.40104934876863424,0.3909346271042423,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,122,2,3,2,161,1,1,2,1.0,0.0,0.5944529175758362,0.0,1.0,4.795213596765768e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5905104143616735,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.695561408996582,1,osqp,0.0,valid,4.795213596765768e-05,1.0473599495377903,3.0966792e-18|0.0383065975|0.070148543|0.0814540766|0.0770807433|0.0770807433,0.478444608|0.284015205|0.0669324903|0.0397933422|4.7952136e-05|0.00304795214,0.660812606|0.466383202|0.249300488|0.22216134|0.18241595|0.18541595,0.598444608|0.404015205|0.18693249|0.159793342|0.120047952|0.123047952,0|0.15|0.15|0.15|0|0,1.21411781e-18|0.0126511835|0.010459963|0.0069653219|-0.000191453596|-0.000191453596,0|0|0|0|0|0,1.91377843|1.148712|0.278189924|0.166138691|3.54948104e-07|0.0120003549,optimal,0.08262749497090555,-0.01011473068283283,0.09274222565373838,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009094528970308602,0.0026049369480460882,0.0012892259983345866,0.001931115984916687
190,9.55,-2.0805190055328295,0.5149361491203308,0.11436977237462997,0.18235793709754944,0.31230059266090393,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04755118861794472,2.0079879760742188,104.52874755859375,0.593733012676239,0.593733012676239,0.1146914238376962,0.11436977237462997,0.0003216514630662304,0.39246164342039574,0.026801440573965867,0.3924499910627674,0.006668328887231949,0.38578166217553544,0.3924499994397083,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9933678461361749,filtered,123,2,3,2,162,1,1,2,1.0,0.0,0.593733012676239,0.0,1.0,-3.0210731498434007e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5985892189055698,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5600442886352539,1,,0.0,valid,-3.0210731498434007e-05,1.04753231570059,8.06556092e-19|0.0146763595|0.0388090062|0.0439174487|0.0423075973|0.0423075973,0.47843599|0.289621743|0.0704724426|0.0421315706|-3.02107315e-05|0.00296978927,0.660812606|0.471998359|0.252849058|0.224508186|0.182346405|0.185346405,0.59843599|0.409621743|0.190472443|0.162131571|0.119969789|0.122969789,0|0|0|0|0|0,-2.31433299e-19|-0.00960392973|-0.00638391866|-0.00528170052|0.000120843216|0.000120843216,0|0|0|0|0|0,1.91374396|1.14888304|0.275505852|0.163244582|2.90269546e-10|0.0120000003,optimal,0.05580089517134739,0.006668328887231949,0.04913256628411544,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009266767068766057,0.0025883069029077888,0.0012486809864640236,0.002168542006984353
191,9.600000000000001,-2.0961187250882647,0.5149361491203308,0.1149015799164772,0.18236789107322693,0.3122759163379669,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06496504694223404,1.9921010732650757,80.00154876708984,0.5940646529197693,0.5940646529197693,0.11436976681139065,0.1149015799164772,-0.0005318131050865565,0.39129943366727,0.041676130303188445,0.39128800287322996,-0.010323603421106232,0.4016116062943362,0.39128798383997704,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,124,2,3,2,163,1,1,2,1.0,0.0,0.5940646529197693,0.0,1.0,-1.3532122222340015e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5905862374490203,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5567191243171692,1,osqp,4.545616968552532e-09,valid,-1.3532122222340015e-05,1.047429782195471,0|0.0110127384|0.0235425195|0.0289243484|0.0267499563|0.0267499563,0.478441116|0.287711141|0.0692395266|0.0411416386|-1.35321222e-05|0.00298646788,0.660812605|0.47008263|0.251611016|0.223513128|0.182357957|0.185357957,0.598441116|0.407711141|0.189239527|0.161141639|0.119986468|0.122986468,0|0.15|0.15|0.15|0|0,0|0.0124673354|0.0111232614|0.00802390333|5.41240764e-05|5.41240764e-05,0|0|0|0|0|0,1.91376447|1.1633119|0.288081368|0.172590458|-4.41252686e-09|0.0119999956,optimal,0.07131999379229066,-0.010323603421106232,0.0816435972133969,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009214884019456804,0.0025934369768947363,0.0012992609990760684,0.0020590469939634204
192,9.65,-2.080329710765536,0.5149256587028503,0.11456688493490219,0.1823756992816925,0.3122565746307373,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.047768305987119675,2.001108169555664,79.86325073242188,0.59380704164505,0.59380704164505,0.11490158331936515,0.11456688493490219,0.00033469838446295586,0.3932118564000227,0.027173699742704283,0.39320006498303833,0.006933515054061807,0.3862665499289765,0.393200076627924,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9941447190071772,filtered,125,2,3,2,164,1,1,2,1.0,0.0,0.59380704164505,0.0,1.0,-1.0978193493590971e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5985641036361986,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.565341591835022,1,,1.3010426069826053e-18,valid,-1.0978193493590971e-05,1.0475776728229114,0|0.014425801|0.0382435302|0.0432472959|0.0416460029|0.0416460029,0.478433722|0.289763667|0.0707326663|0.0423051639|-1.09781935e-05|0.00298902181,0.660812605|0.472142551|0.25311155|0.224684048|0.182367905|0.185367905,0.598433722|0.409763667|0.190732666|0.162305164|0.119989022|0.122989022,0|0|0|0|0|0,0|-0.00954343721|-0.00651975039|-0.00547141015|4.39122272e-05|4.39122272e-05,0|0|0|0|0|0,1.91373489|1.14951123|0.276410915|0.163749246|-5.46734987e-10|0.0119999995,optimal,0.05685015179666382,0.006933515054061809,0.04991663674260201,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.013136910973116755,0.002850300050340593,0.0020367599790915847,0.003142878063954413
193,9.700000000000001,-2.096064059921846,0.5149300694465637,0.11509227752685547,0.18238207697868347,0.3122407793998718,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06421589851379395,1.9855749607086182,79.73323822021484,0.5941245555877686,0.5941245555877686,0.11456688182859813,0.11509227752685547,-0.0005253956982573388,0.3920034552883598,0.040880565841593094,0.39199188021964404,-0.010210380895972595,0.40220226111561663,0.3919918695913899,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,126,2,3,2,165,1,1,2,1.0,0.0,0.5941245555877686,0.0,1.0,2.5103124477315886e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5906282347543119,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.562476634979248,1,osqp,5.0633377396240575e-08,valid,2.5103124477315886e-06,1.0474637911124713,0|0.0109500417|0.0238130313|0.0292858746|0.0271214549|0.0271214549,0.478439416|0.287865733|0.0694738578|0.0412791054|2.51031245e-06|0.00300251031,0.660812606|0.470238922|0.251847047|0.223652295|0.1823757|0.1853757,0.598439416|0.407865733|0.189473858|0.161279105|0.12000251|0.12300251,0|0.15|0.15|0.15|0|0,0|0.0121051383|0.0108173576|0.00776822245|-1.00917959e-05|-1.00917959e-05,0|0|0|0|0|0,1.91375766|1.16356807|0.288712789|0.172884644|-5.05461171e-08|0.0119999495,optimal,0.07252983998443836,-0.010210380895972593,0.08274022088041096,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009352258988656104,0.00275870889890939,0.0012606090167537332,0.001992512959986925
194,9.75,-2.080051637394614,0.5148823857307434,0.11474735289812088,0.18238750100135803,0.312227338552475,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04790036007761955,1.9920536279678345,79.55217742919922,0.593855082988739,0.593855082988739,0.1150922751198539,0.11474735289812088,0.00034492222173301834,0.39389309756898866,0.02744552625827676,0.3938811781840615,0.0071409854649597095,0.38674019271910176,0.3938811699465617,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9941151719777047,filtered,127,2,3,2,166,1,1,2,1.0,0.0,0.593855082988739,0.0,1.0,1.4600735645659002e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5985390205301251,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5693446397781372,1,,0.0,valid,1.4600735645659002e-06,1.047612817722281,0|0.0140275137|0.0375146756|0.0424249506|0.0408501751|0.0408501751,0.478431965|0.289890983|0.0709710106|0.0424566283|1.46007356e-06|0.00300146007,0.660812605|0.472271624|0.253351652|0.224837269|0.182382101|0.185382101,0.598431965|0.409890983|0.190971011|0.162456628|0.12000146|0.12300146,0|0|0|0|0|0,0|-0.00952104602|-0.00662202141|-0.00559992043|-5.84051032e-06|-5.84051032e-06,0|0|0|0|0|0,1.91372786|1.15004289|0.277262021|0.164226593|-2.16062142e-10|0.0119999998,optimal,0.05786938182546801,0.007140985464959708,0.050728396360508306,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011405136086978018,0.003809887100942433,0.0012175759766250849,0.002250454039312899
195,9.8,-2.0959121502286266,0.5148969888687134,0.11526735126972198,0.18239152431488037,0.3122173845767975,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06351710110902786,1.9776235818862915,79.39311981201172,0.5941623449325562,0.5941623449325562,0.1147473555123435,0.11526735126972198,-0.0005199957573784886,0.39264853297339414,0.040139638354767526,0.39263682450249077,-0.010116850820105822,0.4027536753225966,0.3926368334477086,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,128,2,3,2,167,1,1,2,1.0,0.0,0.5941623449325562,0.0,1.0,1.2903242363818124e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5906771169803815,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5667428374290466,1,osqp,0.0,valid,1.2903242363818124e-05,1.0474921929522085,0|0.0109283131|0.024022606|0.0295511646|0.0273929612|0.0273929612,0.478437996|0.287997874|0.0696926816|0.0414061167|1.29032424e-05|0.00301290324,0.660812606|0.470372484|0.252067291|0.223780726|0.182387513|0.185387513,0.598437996|0.407997874|0.189692682|0.161406117|0.120012903|0.123012903,0|0.15|0.15|0.15|0|0,0|0.0117561292|0.0105460131|0.00755223688|-5.16123058e-05|-5.16123058e-05,0|0|0|0|0|0,1.91375198|1.16374763|0.289316739|0.173176703|6.63682121e-10|0.0120000007,optimal,0.07361429669735925,-0.010116850820105818,0.08373114751746506,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011204318958334625,0.0033115820260718465,0.001238711061887443,0.00197078799828887
196,9.850000000000001,-2.0798545138865965,0.5148546695709229,0.11491357535123825,0.18239539861679077,0.31220778822898865,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0480269230902195,1.983790636062622,79.22799682617188,0.593885600566864,0.593885600566864,0.11526735384222281,0.11491357535123825,0.0003537784909845576,0.3945189480562792,0.02769873750469689,0.39450691112390773,0.007320977493909339,0.38718593362999837,0.39450691992839004,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9941342160406172,filtered,129,2,3,2,168,1,1,2,1.0,0.0,0.593885600566864,0.0,1.0,9.398977956279198e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5985251756203852,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5732700228691101,1,,4.336808689942018e-19,valid,9.398977956279198e-06,1.0476427891602178,0|0.0136428516|0.0368337709|0.0416608699|0.0401090808|0.0401090808,0.478430466|0.290002261|0.0711906208|0.0425906321|9.39897796e-06|0.00300939898,0.660812605|0.4723844|0.25357276|0.224972772|0.182391538|0.185391538,0.598430466|0.410002261|0.191190621|0.162590632|0.120009399|0.123009399,0|0|0|0|0|0,0|-0.00951302084|-0.00670978078|-0.00570269546|-3.75961603e-05|-3.75961603e-05,0|0|0|0|0|0,1.91372186|1.15049602|0.278052703|0.164659833|-2.48519311e-10|0.0119999998,optimal,0.05880257358970887,0.007320977493909342,0.051481596095799526,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010282634990289807,0.002857726067304611,0.001530944020487368,0.002308021066710353
197,9.9,-2.0958166111995475,0.5148763060569763,0.1154288798570633,0.18239784240722656,0.31220173835754395,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06286758929491043,1.970414161682129,79.08367919921875,0.5941869020462036,0.5941869020462036,0.11491357368404038,0.1154288798570633,-0.0005153061730229086,0.3932429307282551,0.0394498868309954,0.3932310989786616,-0.010036314712401314,0.4032674136910629,0.3932310932735564,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,130,2,3,2,169,1,1,2,1.0,0.0,0.5941869020462036,0.0,1.0,1.955214846970088e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5907299377017762,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5708889961242676,1,osqp,0.0,valid,1.955214846970088e-05,1.047516929199835,2.77576921e-19|0.0109231434|0.0242244721|0.0297997446|0.0276459513|0.0276459513,0.478436759|0.28811103|0.0698955704|0.0415207396|1.95521485e-05|0.00301955215,0.660812605|0.470486877|0.252271417|0.223896586|0.182395399|0.185395399,0.598436759|0.40811103|0.18989557|0.16152074|0.120019552|0.123019552,0|0.15|0.15|0.15|0|0,-8.17415662e-20|0.0114228366|0.0103019743|0.00736512553|-7.81737361e-05|-7.81737361e-05,0|0|0|0|0|0,1.91374704|1.16386696|0.289884256|0.173448084|3.48577388e-08|0.0120000349,optimal,0.07460596525026031,-0.010036314712401313,0.08464227996266162,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009691464947536588,0.003030480002053082,0.001233742106705904,0.002057195990346372
198,9.950000000000001,-2.0797105322430802,0.514836847782135,0.11506730318069458,0.18240079283714294,0.3121944069862366,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04814674332737923,1.976240873336792,78.9328842163086,0.5939059853553772,0.5939059853553772,0.11542888050345058,0.11506730318069458,0.0003615773227560043,0.3950965467748923,0.02793436761916227,0.39508440162415565,0.007479828954400619,0.387604572669755,0.39508440383657883,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9941820253315536,filtered,131,2,3,2,170,1,1,2,1.0,0.0,0.5939059853553772,0.0,1.0,1.4352983897417126e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.598519960834785,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5770610570907593,1,,0.0,valid,1.4352983897417126e-05,1.047669779779742,0|0.0132750798|0.0361984973|0.0409509189|0.0394192244|0.0394192244,0.478429116|0.290097327|0.0713935017|0.0427098715|1.43529839e-05|0.00301433618,0.660812605|0.472480816|0.253776991|0.225093361|0.182397842|0.185397825,0.598429116|0.410097327|0.191393502|0.162709872|0.120014353|0.123014336,0|0|0|0|0|0,0|-0.00951483635|-0.00678687112|-0.00578681739|-5.74115533e-05|-5.74115533e-05,0|0|0|0|0|0,1.91371647|1.15087447|0.278787136|0.165052669|3.8233417e-10|0.0119999332,optimal,0.05965994938459646,0.007479828954400619,0.05218012043019584,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01020239107310772,0.002593114972114563,0.0014739850303158164,0.002704900107346475
